feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
0.754361788625899,0.241321934916781,0.9802711973284918,-1.151014083619507,-2.529560077694303,-0.29660745906979835,0.7845339091519097,-0.20447122098612153,-1.2591541893450184,0.38632331781156,0
1.33461848675605,-1.4239581121976068,1.0899675510681908,0.17852916972047786,-0.8374057253154913,-2.106889114626081,-1.3318102242571315,-1.4811457246217157,-0.924085053581122,-1.9645360381029247,2
-0.8339051402575732,-0.4174303819894322,-0.21212224412306338,0.3440539215634665,-0.17791787580439816,-0.912810919296513,2.8115215370209077,-0.8978300664256293,-0.3713259101100157,0.3483417392461269,1
0.2368932139300056,-1.6076610271180587,0.5754613082648605,0.18474057889572446,-0.835142901630023,2.0895387216947734,1.376053067825272,0.006799844559997769,-0.9368753691273901,2.0236062192296393,0
-1.4378633405779042,-0.18414581568320207,-1.44978285375098,-1.1301787294846835,0.13735247940703602,2.9181735550600925,0.2719285770810911,-2.0746400375463683,1.552957517838492,0.2730107174943857,1
1.402295306044427,2.303638752104789,1.4739590453614868,-1.479444223139724,1.0683793336940164,0.604120889588518,-0.011768543392355113,1.1464408704007276,-1.636013867960506,1.259233239786799,0
1.7601354819628714,-1.252393444413119,1.7081622538462669,0.3636318826249679,-1.4511756900515589,-0.01208894784605456,-0.613853928249096,-0.42076179368105326,-1.7663527242096237,0.8868873900973003,0
-0.845977266141893,0.975816719344709,-0.3480667904433216,0.9184544439424138,-0.4173668136050844,-0.2950899142379063,2.2913440820296644,0.054934110999848726,-0.10787047508668413,-1.2457173764463845,0
3.4716799659509405,0.43235271420033994,3.3149633957010813,-0.7171819007224715,0.2573731064173494,-0.6308464029471887,-1.4395681242552898,-1.321555786511051,-3.3742751030462714,-2.0323537642983847,2
0.7466765382170463,0.2531652380379812,0.8510886604803567,0.820344012612456,0.8953554307625996,-0.6315777291653314,0.273399078146657,0.4547409121411344,-1.0051685885690427,-0.03361256470371301,0
-1.0081531040769376,1.029413100955326,-0.4957772448389417,0.796701927070742,-1.183056184734389,-0.25276325509618536,2.3887500689996286,-0.9748065759228419,0.035300328634286005,0.015182942540433121,1
0.7841791431299386,0.9515497705740428,0.9408276091383396,-1.0211624575603002,0.041325632270618466,0.4430021304473752,0.48549126895490946,-0.26764109089879357,-1.150729012849126,0.47347189903522846,0
0.8466042572592277,-0.03658003987684579,0.6508351018896662,-1.7378046158464995,0.24180207155574857,0.3014070697811174,-1.016103455479836,1.2106745525421971,-0.5040904178261117,0.01804725246822428,2
-1.2038525505402313,0.5265366836723071,-1.0205077351192762,-0.47741070619280046,0.990166238959289,-0.21713107494620248,1.0437222166766356,0.08416823018569615,0.9090800384907058,-0.6498268854974364,1
1.5557087038296165,-0.8915434898545047,1.3986431293032195,0.06970426942928022,1.5929640960273812,1.465210503481381,-1.0116490425313576,-0.3266475631886115,-1.3363676631881505,-0.650656621336195,2
-1.0597113599916044,0.06188335288713521,-0.9354847701163282,-0.927553330811728,-0.04626121726634254,0.11410149222651991,0.7618720655265563,-1.4974466686057486,0.8754269084374562,-0.19024084441321568,1
2.7799727212428906,-1.5065252580391153,2.6519654167957745,-1.0042905634942532,-1.0984092179625526,-0.6191229482499316,-1.163362322952275,0.9959736788464457,-2.6968859377769556,-1.181981996068219,2
0.8291902336127905,1.4769344261182744,1.0155201061760049,-1.167779551267935,0.29562448874709507,-1.5166425494207911,0.6006931453484822,-1.097302527632844,-1.258639718769403,0.2167755637626291,0
-2.0580515816604006,-0.262746747686504,-2.033846781262606,-1.5958939685741134,-1.395448504755072,-0.7079109406740753,0.5634060695538519,0.6523303381766798,2.139300255407319,-0.7390286580232329,1
-0.08114123769715813,-0.6078752606758179,0.27098020533458167,-0.5391227031489786,-0.5888668267386961,-0.8372624310497003,1.5045390229679054,0.8333339117803071,-0.6261390082514864,-0.5482687949250771,2
1.1747939690073654,0.04522270899998256,1.3421406781193232,0.05119790188108534,1.1806409124521446,-0.6273134459513029,0.44310856688014777,-1.3724655478841008,-1.5877041309624067,-0.501784192811532,0
-0.26911219597487523,-0.49693202511797824,0.2400194711777432,-0.18256897437954112,-0.12373268009975662,0.45780560992578473,2.209427891678951,-0.0350076100062359,-0.7439385613575566,-0.9899577925520139,0
-1.756076430802119,1.2239487531460047,-1.7207801117160153,-0.19762046779596562,1.689188933651679,1.669922781404639,0.5425486599115357,-1.671169772494065,1.7957776707757374,-0.3652409774898465,1
0.5466205880301372,0.3791531187261241,0.7999888434721427,1.2302221756507876,-0.3494393272169559,-0.7725687487562407,0.9469988851279236,-2.390304367469438,-1.0938234031728418,-0.5969742867210739,0
-1.5812885736532611,-0.17280173739646437,-0.8745692358324917,0.7719201548366751,-1.6685992588781953,1.0587285298838789,3.3375478866072896,-0.7331561971099966,0.2515030893669379,0.44130715169924584,0
0.14633726973523728,-0.06327395989691587,-0.030450022138472685,-0.6597486412539658,-0.3994654904728529,0.12918747333171046,-0.7790400501254104,0.1258865305766578,0.2020806363913219,0.9838523436061467,2
-0.24713652258878846,-0.5098066931908826,0.17987976792649654,0.03444101170584135,0.19042388992505774,0.44921872128503426,1.8578822875069996,-0.6582484123338483,-0.6011683616561841,-2.4883273534129895,0
1.7050620466068576,0.6549755842216898,1.6973627561462177,0.8107986455917099,0.03471374875256186,-1.9685042134380537,-0.4146247693246836,0.4201915428949916,-1.7973699144334794,-0.9938626748348534,0
-1.8491628385811514,0.35625278870608357,-1.9384541166258547,1.261519252535516,-0.8873294588557712,0.7717961772356612,0.037508621279290666,-0.732968899123759,2.1468203890535844,-0.6671890847775054,1
-0.8648077130104564,1.092106783982426,-0.4743307377331089,-0.5479053042069351,1.1910858547734768,-0.8186050266600786,1.8420722490989363,0.7241365593144973,0.12951157613107223,-1.3358624041686133,1
-1.5732877142061805,1.3111674978026244,-1.7115249206532508,-0.2243189708781048,1.6786746733725662,-1.911640550651757,-0.23092599247605294,0.0798014840587331,1.952517411665043,0.8595848723435562,1
-1.3039167437927424,-2.3203155982304233,-1.0410811683290842,0.7826298263165181,0.6455877121741934,0.019381237698025213,1.40168952341116,1.2024512479830722,0.8546494279017269,-0.024232833869692147,1
-1.2341716193639263,-0.856348518281204,-1.0343806466084644,-0.6116337366945591,0.7534194635024307,-0.6145387836910949,1.1199386363607389,0.013043374376952133,0.908043529220053,1.1186323341542117,1
-1.4211349279562995,-0.23492427152097461,-1.2256410217603073,-0.8935150925192802,1.25761905635936,0.4060561224280809,1.1437008454929065,-1.8734413039546167,1.1155304995299027,0.7978507013821389,1
-0.8559808628062653,-0.24402835217113436,-0.887486016308883,0.29471925290230155,1.0371814056490503,-0.9104867035315213,0.05884794159068263,-2.0276772716708487,0.9738831322586075,0.6932176016587042,2
-1.2493823546023497,0.53102609489421,-1.1117519383443588,0.1488768039176911,-2.624817056374112,2.549009708717722,0.8609590663293867,2.343654052812625,1.0499803308081024,1.1815677164191463,1
1.1143521131629495,-0.3265358525345711,0.9866078443300628,-1.1709248938074537,-1.7941435111986004,0.539764512828342,-0.7889663368058194,-1.556951086706478,-0.9264079790695897,0.2023833705986952,2
1.101379574818319,-0.46580556911816284,1.1572680799385076,-0.15083771156669531,1.75547569831549,1.5730197252148563,-0.010919186468915099,-0.4516594761596227,-1.2841416132381411,-0.0739475656083926,0
-0.03671305854926476,-0.4561208274741882,0.3564578821039785,0.18142662011397137,-0.7699960661974573,-1.2961166642498945,1.6678578531639956,-0.5574230531083212,-0.7564299137719788,0.5950294658355647,0
0.2592780391475553,-1.4955415364982039,0.1955887140391645,-0.012298449308057612,0.7492825568794513,-0.5974788580244034,-0.3269489643659711,-0.4357644969706192,-0.14682680423340433,-0.17284567481411092,2
-1.1965966634719647,-0.05310680169691065,-1.0979761974195577,-0.5509818035382495,-1.387868550455802,0.7638603516334226,0.6844626522243842,0.9452115346114836,1.0727798859804833,0.1680153405325285,1
1.6765450098592036,-1.5255717080610838,1.5708571707295629,-1.1541633847795414,0.3421060396504182,1.917259148426123,-0.8218572466317444,0.26429021015325105,-1.5687974556988928,0.8552015077482625,2
0.23490454056314766,0.16476084123651674,0.6040960395197384,0.05088770185601806,-1.2391070756539009,-1.46752526575244,1.5057644651471884,0.24395319790850026,-0.9967183314606699,0.1733416643704082,0
-1.3676581353594177,-0.9403989164843533,-1.0382358730894465,-0.5607609069798603,-0.04737070254443595,-1.5821767633461272,1.6970465382237176,0.047493468251642953,0.7877053500149855,-2.0362205028559366,1
-0.04794244530432153,0.8250982646676347,0.38506591055916173,-0.8671302157109003,-0.32789471651291785,0.15519068385897913,1.838533844572007,-0.30372602877666466,-0.8250893155906289,-0.6581164890752567,0
-0.23030275946694848,-0.2768893557688036,-0.3678872296092984,-0.6717207892580773,-1.3154413070498456,1.3094441014026479,-0.5291498332979477,-0.5550167015441094,0.5232365746057721,-1.2541609869956039,2
0.3601104684043877,-0.21208966992042563,0.25351338283628894,0.5422030069090485,0.3350543519121714,0.5647891059076481,-0.5306664392511213,0.0022316221624020006,-0.16722799466788496,-0.33787777547380676,2
2.3036895437406617,-0.7596730177525534,2.046107331948697,0.6636463470328414,-1.1918747041912499,1.9435288811221971,-1.603575481906992,-0.5552804969053294,-1.9283099189193456,1.0595655726233972,2
0.023246930375078613,-0.8638829605897661,0.3666395701397882,1.279464931657751,-0.09445871444200275,0.41960997202411815,1.4442988647974393,0.5835443030118876,-0.7194720036131173,1.0417246640588513,0
-0.5617595609458592,0.5181017020299757,-0.16734974314415765,-0.5292010098115129,2.2758254276476375,-0.8522246429973241,1.7907565848195957,-0.010867137034972144,-0.20066842328790813,-0.8692869869886438,1
1.1071165197934982,0.8197397172580948,0.9971271047918584,-0.19547264358597383,2.0642201348524107,0.15809487586680993,-0.7123990099377104,1.667256841749534,-0.9546362974490422,0.29722722158508635,2
-1.142198818204273,-1.040193719815898,-0.976812009323908,1.945195074276933,-0.2188662517356257,0.7662429750405095,0.9541015920056305,-0.5976676832548571,0.8798580155414527,-1.8210860692944963,1
-1.4829688110132455,1.159381043300522,-1.5764001428322874,0.973101561015072,2.0931979322099448,-1.5118834195632136,-0.06203562991832645,0.20323595458603103,1.765832192953308,-0.7790927393767005,1
-1.200216767748211,0.8913036868697555,-0.9723493048489676,0.004229858994151577,-0.05592044852221312,0.3379575282321183,1.2308437706776054,1.638359732270941,0.8151357053346684,0.6188862980231536,1
1.7751941368436215,-1.1809724836643856,1.5356181033746965,-1.1516811090343435,-0.605679999935798,-0.03204237068048687,-1.4091266651486867,-0.8605654038138869,-1.4028050096901044,2.1112963340995843,2
-1.2417668333942924,1.2753907379990148,-0.6839737506987743,-0.15171443357722914,2.4851899166788916,0.2647753109779796,2.6328182327509664,0.8394685045184047,0.19180718577822797,0.5333592447054494,0
2.5060062614365726,1.1173988159024608,2.3200525299540806,1.4484992298929262,0.1600182258527877,0.501782736167545,-1.346563177913083,-1.3260476860820383,-2.288347103238803,-0.35976864578908574,0
